StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1_Consent,Q3_Age,Q4_Gender,Q5_Edu_level,Q8_Emp,Q10_Trust_1,Q10_Trust_2,Q10_Trust_3,Q10_Trust_4,Q11_WE_Home,Q12_WE_Visit,Q13_WE_Emp,Q14_WE_Invest,Q17_Know_1,Q17_Know_2,Q17_Know_3,Q17_Know_4,Q17_Know_5,Q17_Know_6,Q20_Env_Concern_1,Q20_Env_Concern_2,Q20_Env_Concern_3,Q20_Env_Concern_4,Q20_Env_Concern_5,Q20_Env_Concern_DO,Q24_SA_Att_1,Q24_SA_Att_2,Q24_SA_Att_3,Q24_SA_Att_4,Q24_SA_Att_5,Q25_SA_Fact_1,Q25_SA_Fact_2,Q25_SA_Fact_3,Q25_SA_Fact_4,Q25_SA_Fact_5,Q25_SA_Fact_6,Q25_SA_Fact_7,Q25_SA_Fact_8,Q25_SA_Fact_DO,Q26_SA_Behav_1,Q26_SA_Behav_2,Q26_SA_Behav_3,Q26_SA_Behav_4,Q26_SA_Behav_5,Q26_SA_Behav_DO,Q28_Acc_1,Q28_Acc_2,Q28_Acc_DO,Q29_Eco_Perc_1,Q29_Eco_Perc_2,Q29_Eco_Perc_3,Q29_Eco_Perc_4,Q29_Eco_Perc_5,Q29_Eco_Perc_6,Q29_Eco_Perc_7,Q30_Env_Id_1,Q30_Env_Id_2,Q30_Env_Id_3,Q30_Env_Id_4,Q30_Env_Id_5,Q30_Env_Id_6,Q30_Env_Id_7,Q30_Env_Id_8,Q30_Env_Id_9,Q30_Env_Id_10,Q30_Env_Id_11,Q30_Env_Id_DO,Q31_Check,Q31_Check_DO,Q32_Social_Norm_1,Q32_Social_Norm_2,Q32_Social_Norm_3,Q33_Comm_ID_1,Q33_Comm_ID_2,Q33_Comm_ID_3,FL_24_DO
2024-10-28 10:30:27,2024-10-28 10:46:07,0,100,940,1,2024-10-28 10:46:08,R_21sp0tpVdZDO2KN,anonymous,EN,0.8999999761581421,true,90,0,2024-10-28 08:14:14,1,49,1,5,1,4,4,4,4,2,2,2,1,4,1,1,4,3,4,2,1,1,4,1,2|3|5|4|1,4,4,4,3,2,6,6,6,5,6,5,6,5,6|4|3|5|8|7|1|2,2,2,2,2,2,2|3|4|1|5,4,5,2|1,2,2,1,3,4,1,3,5,5,5,5,5,6,5,6,6,5,6,10|7|5|1|3|6|9|2|4|11|8,4,4|2|1|3,4,3,4,3,3,3,Condition3_Ctrl
2024-10-28 16:01:53,2024-10-28 16:17:23,0,100,930,1,2024-10-28 16:17:24,R_1gtJpDxiK4lRRKw,anonymous,EN,1,,0,0,,1,52,2,5,1,4,4,4,3,1,2,3,1,2,2,2,4,5,5,2,4,2,1,4,2|3|5|4|1,5,5,5,5,4,6,5,7,7,7,5,6,5,7|3|4|8|5|1|2|6,5,5,4,1,5,3|1|2|4|5,5,5,2|1,3,4,3,3,4,2,1,7,6,5,7,5,6,7,7,6,7,7,4|2|9|5|3|6|8|10|11|7|1,4,3|2|4|1,4,3,4,4,4,3,Condition3_Ctrl
2024-10-28 16:50:26,2024-10-28 16:58:13,0,100,467,1,2024-10-28 16:58:14,R_3O64L4cZnLUo6wz,anonymous,EN,1,,0,0,,1,46,1,5,1,2,3,3,4,1,2,1,1,2,1,1,1,4,5,2,1,2,4,1,1|5|2|4|3,5,5,5,4,4,5,7,3,4,2,5,2,1,6|2|1|4|7|5|8|3,1,3,3,1,1,2|3|1|4|5,5,5,2|1,2,2,1,5,4,2,3,6,4,4,6,5,5,4,5,6,5,6,4|9|10|2|5|7|3|1|6|11|8,1,1|2|4|3,2,4,4,3,3,4,Condition2_Env
2024-10-28 16:57:40,2024-10-28 17:05:18,0,100,458,1,2024-10-28 17:05:19,R_1ff7sicZW9yUzsQ,anonymous,EN,1,,0,0,,1,43,2,5,1,3,4,3,3,2,2,3,1,3,1,1,2,4,5,3,1,4,3,3,2|3|1|5|4,5,5,5,2,1,6,7,7,6,7,7,5,6,4|3|8|7|1|5|2|6,1,1,1,1,1,2|4|1|3|5,5,5,2|1,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,2|4|3|6|10|5|1|8|11|7|9,2,1|2|4|3,3,3,3,3,3,3,Condition1_Eco
2024-10-28 18:48:21,2024-10-28 19:02:09,0,100,827,1,2024-10-28 19:02:10,R_2azrCFYaruks02l,anonymous,EN,0.6000000238418579,,0,0,,1,42,2,4,2,2,3,4,5,1,2,1,1,1,1,1,1,3,4,1,1,2,4,1,5|1|3|2|4,5,5,5,4,4,3,7,2,5,3,5,6,5,4|5|1|6|2|8|3|7,2,3,3,1,4,2|1|4|3|5,5,5,1|2,2,2,2,4,5,2,5,6,6,5,5,6,6,5,5,6,6,6,2|6|9|11|10|4|3|7|5|1|8,1,3|1|4|2,2,3,4,3,1,3,Condition3_Ctrl
2024-10-29 12:19:05,2024-10-29 12:25:12,0,100,366,1,2024-10-29 12:25:13,R_12554cAm5rbR2Rz,anonymous,EN,1,true,82,0,2024-10-29 11:18:51,1,34,1,7,1,3,2,2,2,1,2,2,1,3,2,2,2,3,5,3,1,2,4,1,3|5|2|1|4,4,4,5,5,4,6,6,1,3,7,3,5,4,5|7|2|1|8|6|3|4,1,3,2,1,4,2|1|3|4|5,5,5,1|2,3,5,6,6,6,6,6,3,4,2,3,4,5,2,3,3,3,5,3|9|10|5|2|8|6|11|1|7|4,2,2|4|3|1,5,3,2,2,2,3,Condition1_Eco
2024-11-08 13:38:52,2024-11-08 13:50:45,0,100,713,1,2024-11-08 13:50:46,R_tX0dnfp7uVZZApH,anonymous,EN,1,,0,0,,1,55,2,5,1,3,3,5,4,1,2,3,1,3,1,1,2,5,5,4,1,2,2,2,2|3|4|1|5,5,5,5,5,5,6,6,5,5,4,6,6,6,2|7|8|1|3|5|4|6,3,4,4,1,4,2|4|1|3|5,5,5,2|1,1,1,1,5,5,1,2,7,7,6,7,7,7,7,7,7,7,7,8|11|1|4|2|5|10|3|6|7|9,1,3|4|2|1,2,4,4,4,4,4,Condition2_Env
2024-11-13 10:46:29,2024-11-13 10:57:25,0,100,656,1,2024-11-13 10:57:25,R_2SJPTuvANcYDBig,anonymous,EN,1,,0,0,,1,53,2,5,1,1,4,4,4,1,1,1,1,2,1,1,2,5,5,4,1,2,4,2,5|1|2|4|3,5,5,5,4,4,6,7,5,6,5,6,5,6,1|2|4|5|3|7|6|8,3,3,3,1,5,1|3|4|2|5,1,1,1|2,2,2,2,3,4,3,2,5,6,6,7,5,7,7,4,6,6,7,10|1|3|5|7|8|9|11|6|4|2,2,3|4|1|2,5,4,3,3,3,4,Condition1_Eco
2024-11-13 11:07:06,2024-11-13 11:17:07,0,100,600,1,2024-11-13 11:17:07,R_24zLgXVUztDBCcm,anonymous,EN,0.8999999761581421,,0,0,,1,47,1,4,2,3,2,4,3,1,2,1,2,4,1,1,1,2,5,1,1,1,5,1,2|5|4|3|1,5,5,5,5,4,6,7,5,7,5,6,6,7,4|8|2|7|6|5|3|1,2,2,3,1,4,3|2|1|4|5,5,5,1|2,1,1,1,5,5,2,1,7,7,7,7,7,7,7,7,7,7,7,7|10|6|3|8|1|2|11|4|9|5,1,1|3|2|4,5,4,4,4,2,4,Condition3_Ctrl
2024-11-13 11:27:09,2024-11-13 11:33:33,0,100,384,1,2024-11-13 11:33:34,R_bPJPF9bRq3NWUs9,anonymous,EN,1,,0,0,,1,25,2,4,1,2,2,3,3,1,2,2,1,3,2,1,3,4,4,2,1,2,2,1,2|5|4|3|1,4,4,4,2,2,6,6,4,5,7,5,5,5,8|1|5|2|7|3|6|4,1,1,1,1,2,3|1|2|4|5,5,5,1|2,2,2,2,5,4,2,4,7,4,7,7,7,7,7,7,7,7,7,10|4|5|7|6|8|1|11|2|3|9,1,1|3|4|2,3,4,3,1,1,1,Condition2_Env
2024-11-13 11:37:12,2024-11-14 14:44:08,0,100,97616,1,2024-11-14 14:44:09,R_31Z6qEahZVuXWXj,anonymous,EN,1,,0,0,,1,54,2,5,1,1,3,3,2,1,1,1,1,3,4,3,4,3,3,5,1,2,4,1,1|5|2|3|4,5,5,3,1,1,6,6,6,6,6,6,6,4,8|7|2|5|3|4|6|1,2,3,3,2,3,3|1|4|2|5,4,5,1|2,6,6,6,6,6,6,6,4,5,6,4,5,5,7,6,5,4,7,2|11|7|9|1|6|3|4|8|5|10,1,1|3|4|2,1,3,5,3,1,3,Condition3_Ctrl
2024-11-15 10:43:00,2024-11-15 10:52:52,0,100,591,1,2024-11-15 10:52:52,R_6xOmEyvjUyBprqh,anonymous,EN,1,,0,0,,1,57,2,5,1,2,3,5,4,1,2,3,1,1,1,1,1,1,1,1,1,1,3,1,2|1|3|5|4,5,5,5,5,5,7,7,1,5,1,3,7,1,2|7|1|3|5|6|8|4,4,2,2,1,5,1|4|3|2|5,5,5,2|1,1,1,1,5,5,1,6,7,7,7,7,7,7,4,7,7,7,7,2|3|1|11|8|6|4|10|5|7|9,1,2|1|3|4,5,5,5,4,4,4,Condition2_Env
2024-11-15 12:59:54,2024-11-15 13:06:06,0,100,372,1,2024-11-15 13:06:07,R_3EKlWhRwMJbLh7l,anonymous,EN,0.8999999761581421,,0,50,,1,36,1,4,1,2,4,4,2,2,2,3,2,2,1,1,1,4,5,3,1,2,4,3,3|1|2|5|4,5,5,5,5,5,5,6,5,6,2,6,6,6,5|1|2|7|6|4|3|8,4,4,4,4,4,2|3|4|1|5,5,5,2|1,1,3,1,5,5,2,1,5,6,5,4,5,6,6,5,5,6,5,4|9|8|5|1|11|10|3|6|2|7,1,2|4|3|1,5,5,5,5,5,5,Condition3_Ctrl
2024-11-16 10:54:54,2024-11-16 11:18:14,0,100,1399,1,2024-11-16 11:18:14,R_2XprQ4hAvf1pyyP,anonymous,EN,1,,0,0,,1,49,2,5,1,2,2,4,2,1,2,1,3,4,3,3,1,3,3,2,1,1,2,1,3|4|2|5|1,5,5,5,5,5,6,7,3,5,5,4,6,4,2|4|1|5|3|6|8|7,3,4,4,1,3,2|3|4|1|5,5,5,2|1,2,4,2,3,2,6,6,6,7,6,7,7,6,7,7,6,7,6,3|6|11|2|9|1|10|5|7|8|4,1,2|1|4|3,4,3,4,4,4,5,Condition1_Eco
2024-11-18 09:29:50,2024-11-18 09:45:43,0,100,953,1,2024-11-18 09:45:44,R_2wjbsg89FSQ1hol,anonymous,EN,0.8999999761581421,,0,0,,1,53,1,7,1,4,1,4,3,1,2,1,1,1,2,2,2,4,5,4,5,1,2,2,1|5|4|2|3,5,5,5,5,5,5,6,1,6,1,2,2,1,1|8|4|2|3|6|7|5,4,4,3,1,4,4|1|2|3|5,5,5,2|1,2,2,1,6,6,1,1,7,6,7,6,7,7,7,7,7,7,7,8|3|2|11|9|10|7|1|4|5|6,2,2|4|1|3,3,2,4,4,4,4,Condition2_Env
2024-11-19 08:33:12,2024-11-19 08:53:53,0,100,1241,1,2024-11-19 08:53:53,R_3kAJozCli2MGu6u,anonymous,EN,0.8999999761581421,true,89,50,2024-11-15 09:30:05,1,28,1,4,1,1,3,3,2,2,2,2,1,2,3,3,2,3,2,1,2,3,1,5,2|1|4|5|3,3,4,4,4,3,5,5,5,5,6,4,4,5,4|2|8|1|5|6|3|7,3,3,3,4,3,1|4|3|2|5,4,4,1|2,3,2,2,3,3,3,2,5,4,4,4,4,5,5,5,4,5,5,3|5|9|10|6|7|2|4|1|11|8,2,4|3|1|2,3,3,3,3,3,3,Condition1_Eco
2024-11-20 08:21:33,2024-11-20 08:36:22,0,100,889,1,2024-11-20 08:36:22,R_2QlfUXzLqWIilnE,anonymous,EN,0.8999999761581421,,0,25,,1,47,1,7,1,1,3,3,3,2,2,3,3,3,3,2,2,3,5,1,5,1,1,5,2|5|4|1|3,4,4,4,4,4,5,4,6,7,4,4,4,4,1|2|7|8|6|5|4|3,2,4,4,1,2,4|3|2|1|5,5,5,1|2,4,5,2,3,3,1,1,7,7,4,7,7,7,7,7,7,7,7,1|8|3|10|5|7|11|9|4|6|2,1,1|3|4|2,3,3,5,3,3,3,Condition2_Env
2024-11-20 09:01:50,2024-11-20 09:09:07,0,100,436,1,2024-11-20 09:09:07,R_3EFjWyIk1pq6rFR,anonymous,EN,0.699999988079071,,0,25,,1,53,1,6,1,4,4,4,4,2,2,3,1,4,2,2,4,4,5,4,2,2,4,1,5|1|4|3|2,5,5,5,5,3,6,4,6,6,6,4,4,6,5|8|3|2|4|1|7|6,4,4,4,3,4,1|3|4|2|5,4,5,2|1,2,1,1,5,5,2,3,7,7,7,7,7,7,7,7,7,7,7,7|3|11|8|6|5|9|4|10|2|1,1,2|3|1|4,3,4,3,5,5,5,Condition3_Ctrl
2024-11-20 09:10:16,2024-11-20 09:36:38,0,100,1582,1,2024-11-20 09:36:39,R_u9Akcl7AbZNpK5X,anonymous,EN,1,,0,25,,1,41,1,6,1,1,1,3,3,1,2,3,1,3,3,3,2,2,4,1,3,3,1,5,5|2|3|1|4,4,5,5,5,3,4,2,4,5,5,4,4,5,7|6|5|2|3|1|4|8,2,3,4,1,2,2|1|3|4|5,5,5,1|2,1,2,1,3,3,2,4,6,4,4,6,6,4,6,6,5,6,6,4|7|10|5|11|8|6|3|2|9|1,1,4|3|1|2,4,3,3,4,4,4,Condition1_Eco
2024-11-20 09:20:09,2024-11-20 09:36:39,0,100,990,1,2024-11-20 09:36:40,R_WxSoHhYFpFay90Z,anonymous,EN,1,,0,25,,1,39,4,6,1,1,1,2,2,2,2,3,1,3,3,3,3,3,4,2,4,4,1,5,1|4|5|2|3,5,5,5,4,4,2,2,4,5,6,1,1,5,6|3|4|2|1|8|5|7,3,3,4,1,1,2|1|3|4|5,5,5,2|1,1,1,1,2,2,2,3,5,1,1,2,2,1,4,1,2,4,4,3|6|11|7|2|1|8|10|4|5|9,1,1|3|4|2,3,3,3,3,3,3,Condition2_Env
2024-11-20 11:33:21,2024-11-20 11:40:09,0,100,407,1,2024-11-20 11:40:09,R_2QrJ4Pz0rFcGcDa,anonymous,EN,0.8999999761581421,,0,25,,1,53,1,5,1,2,4,4,4,1,2,3,1,4,1,1,1,4,4,2,1,1,5,1,1|4|3|5|2,5,5,5,5,5,6,7,5,3,6,7,6,3,1|2|4|3|7|6|8|5,3,3,4,1,5,3|1|4|2|5,5,5,1|2,2,3,1,5,5,1,3,7,6,6,7,7,7,7,7,7,6,7,11|4|7|8|1|3|2|6|5|9|10,4,4|3|1|2,2,1,5,3,3,3,Condition3_Ctrl
2024-11-20 12:02:17,2024-11-20 12:09:21,0,100,424,1,2024-11-20 12:09:21,R_2PBC4msOIPxWQyX,anonymous,EN,0.8999999761581421,,0,25,,1,43,1,5,1,3,2,4,5,1,2,3,2,4,1,1,2,5,4,2,2,3,4,2,5|2|1|4|3,5,5,5,5,2,3,7,2,6,4,5,5,3,5|4|2|8|1|3|7|6,4,4,4,1,5,1|2|3|4|5,5,5,1|2,2,1,1,4,3,1,2,5,5,3,6,6,5,7,4,6,6,7,9|8|7|5|2|1|11|10|3|4|6,2,1|3|2|4,2,4,5,3,2,4,Condition2_Env
2024-11-20 12:39:36,2024-11-20 12:46:25,0,100,409,1,2024-11-20 12:46:26,R_2VgUS1WFtvJRQsA,anonymous,EN,,,0,25,,1,43,1,5,1,3,1,5,5,2,2,3,3,5,1,1,4,4,4,3,1,1,1,1,5|4|1|3|2,5,5,5,5,5,7,7,7,7,7,7,7,7,3|8|6|1|4|5|2|7,3,3,3,3,5,4|2|3|1|5,5,5,2|1,3,5,3,5,5,1,2,7,7,7,7,7,7,7,7,7,7,7,7|4|11|6|3|1|9|5|2|10|8,1,3|4|1|2,3,3,5,2,2,2,Condition3_Ctrl
2024-11-20 12:32:42,2024-11-20 12:49:04,0,100,982,1,2024-11-20 12:49:04,R_2TzViwrMrGAEVwk,anonymous,EN,0.699999988079071,,0,0,,1,51,2,2,2,1,1,4,5,1,2,1,1,3,1,1,1,2,3,2,2,2,4,2,1|3|4|2|5,5,5,5,5,2,3,2,5,6,1,4,2,2,1|3|4|6|5|2|8|7,4,4,4,1,2,3|1|2|4|5,5,2,2|1,1,1,1,5,5,1,5,7,6,5,7,7,7,7,7,7,7,7,7|9|5|8|11|3|6|4|2|10|1,2,3|4|1|2,1,5,3,5,5,5,Condition1_Eco
2024-11-15 10:29:57,2024-11-15 10:30:11,0,8,14,0,2024-11-21 09:58:21,R_2ZEN6lG4vVhtCGU,anonymous,EN,0.8999999761581421,,0,50,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14 16:52:54,2024-11-15 12:45:49,0,88,71575,0,2024-11-21 09:58:21,R_3lRm0efxkSrQrV4,anonymous,EN,0.8999999761581421,,0,0,,1,37,1,7,1,3,4,4,2,2,2,2,2,1,2,2,1,3,3,3,1,1,4,1,5|3|2|4|1,4,4,4,4,4,5,6,5,4,6,7,7,6,2|7|8|3|6|1|4|5,3,4,3,2,4,2|1|3|4|5,4,5,1|2,3,4,2,3,4,4,2,5,4,4,4,5,5,3,5,5,5,5,4|10|6|2|9|5|8|3|1|11|7,,,,,,,,,Condition1_Eco
2024-11-20 09:16:05,2024-11-20 09:16:23,0,8,18,0,2024-11-21 09:58:23,R_1jZko2jcrXaSAsI,anonymous,EN,1,,0,25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
