StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1_Consent,Q3_Age,Q4_Gender,Q5_Edu_level,Q8_Emp,Q10_Trust_1,Q10_Trust_2,Q10_Trust_3,Q10_Trust_4,Q11_WE_Home,Q12_WE_Visit,Q13_WE_Emp,Q14_WE_Invest,Q17_Know_1,Q17_Know_2,Q17_Know_3,Q17_Know_4,Q17_Know_5,Q17_Know_6,Q20_Env_Concern_1,Q20_Env_Concern_2,Q20_Env_Concern_3,Q20_Env_Concern_4,Q20_Env_Concern_5,Q20_Env_Concern_DO,Q24_SA_Att_1,Q24_SA_Att_2,Q24_SA_Att_3,Q24_SA_Att_4,Q24_SA_Att_5,Q25_SA_Fact_1,Q25_SA_Fact_2,Q25_SA_Fact_3,Q25_SA_Fact_4,Q25_SA_Fact_5,Q25_SA_Fact_6,Q25_SA_Fact_7,Q25_SA_Fact_8,Q25_SA_Fact_DO,Q26_SA_Behav_1,Q26_SA_Behav_2,Q26_SA_Behav_3,Q26_SA_Behav_4,Q26_SA_Behav_5,Q26_SA_Behav_DO,Q28_Acc_1,Q28_Acc_2,Q28_Acc_DO,Q29_Eco_Perc_1,Q29_Eco_Perc_2,Q29_Eco_Perc_3,Q29_Eco_Perc_4,Q29_Eco_Perc_5,Q29_Eco_Perc_6,Q29_Eco_Perc_7,Q30_Env_Id_1,Q30_Env_Id_2,Q30_Env_Id_3,Q30_Env_Id_4,Q30_Env_Id_5,Q30_Env_Id_6,Q30_Env_Id_7,Q30_Env_Id_8,Q30_Env_Id_9,Q30_Env_Id_10,Q30_Env_Id_11,Q30_Env_Id_DO,Q31_Check,Q31_Check_DO,Q32_Social_Norm_1,Q32_Social_Norm_2,Q32_Social_Norm_3,Q33_Comm_ID_1,Q33_Comm_ID_2,Q33_Comm_ID_3,FL_24_DO
2024-10-11 14:37:06,2024-10-11 14:49:52,0,100,766,1,2024-10-11 14:49:53,R_OGX7WlYcEuc5ZjH,anonymous,EN,1,,0,0,,1,35,1,4,1,4,4,3,3,2,2,3,2,2,1,2,2,3,5,4,2,3,5,1,5|1|4|2|3,5,5,5,5,5,5,6,3,5,3,5,5,6,1|2|4|8|7|5|3|6,3,5,5,1,5,3|2|4|1|5,5,5,1|2,3,2,2,2,4,1,6,7,5,5,6,7,7,4,6,6,6,7,11|8|6|2|1|4|9|10|7|3|5,1,3|4|2|1,3,4,5,3,5,5,Condition2_Env
2024-10-14 12:19:23,2024-10-14 12:28:50,0,100,567,1,2024-10-14 12:28:51,R_2rABqG1u5XxTjj5,anonymous,EN,1,,0,0,,1,29,2,5,1,4,4,4,4,2,2,3,1,3,2,1,3,4,2,4,1,2,5,1,4|1|3|5|2,5,5,5,4,2,7,6,7,7,6,7,7,6,6|3|1|8|4|5|7|2,3,5,4,1,4,3|1|2|4|5,4,5,1|2,5,3,4,4,6,2,5,7,4,5,7,6,7,7,6,7,7,7,1|3|11|2|8|7|10|5|9|6|4,4,2|3|1|4,5,3,4,4,3,5,Condition3_Ctrl
2024-10-14 13:08:09,2024-10-14 13:14:02,0,100,352,1,2024-10-14 13:14:03,R_33xJbgtk5RCoR5z,anonymous,EN,1,,0,25,,1,33,1,5,1,3,2,4,4,2,2,3,2,2,1,1,1,5,5,4,1,1,5,1,2|5|4|1|3,5,5,1,1,1,7,7,2,6,1,5,6,5,6|1|2|3|8|7|4|5,4,4,1,1,3,4|1|3|2|5,2,5,1|2,5,2,2,2,2,2,5,7,7,7,7,6,7,7,7,7,7,7,10|11|6|4|5|8|1|3|9|7|2,2,3|1|4|2,4,4,3,4,4,2,Condition1_Eco
2024-10-15 13:24:16,2024-10-16 09:26:38,0,100,72142,1,2024-10-16 09:26:39,R_3soeleZJcaL5h7B,anonymous,EN,1,,0,0,,1,28,2,5,1,4,5,4,4,1,2,3,1,2,4,3,2,4,4,1,1,1,5,1,3|1|4|2|5,4,4,4,4,4,6,7,7,7,4,7,7,7,5|4|1|6|8|2|3|7,2,3,3,1,3,4|1|2|3|5,4,5,2|1,5,4,3,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,2|11|10|1|8|7|6|5|3|4|9,1,2|4|3|1,4,4,3,4,3,4,Condition2_Env
2024-10-16 09:47:10,2024-10-16 09:54:09,0,100,418,1,2024-10-16 09:54:09,R_2PorGDFmgT1hsC8,anonymous,EN,0.8999999761581421,,0,0,,1,37,2,7,1,4,4,3,4,1,2,3,1,4,1,1,3,3,5,2,1,2,4,1,2|1|5|4|3,4,4,4,4,4,7,7,5,7,4,4,4,5,6|3|2|7|5|8|1|4,3,3,3,1,4,4|2|1|3|5,4,5,1|2,3,2,2,3,2,1,2,5,5,5,5,5,6,7,6,6,6,6,1|3|11|7|6|9|2|8|4|10|5,1,4|3|1|2,5,4,3,4,4,4,Condition3_Ctrl
2024-10-16 12:35:31,2024-10-16 12:54:16,0,100,1124,1,2024-10-16 12:54:16,R_2sR6p7zttJfUidi,anonymous,EN,1,,0,0,,1,45,2,5,1,4,4,4,4,1,2,2,1,2,3,3,3,4,4,2,1,2,4,1,1|4|5|2|3,5,5,5,4,3,6,6,7,6,5,6,6,7,5|8|6|2|1|4|3|7,2,3,2,1,4,3|4|2|1|5,4,4,2|1,5,3,5,4,4,3,2,7,6,7,6,6,6,7,7,7,7,6,5|1|2|6|11|8|4|10|9|7|3,4,4|3|2|1,4,4,4,4,4,5,Condition3_Ctrl
2024-10-16 16:48:32,2024-10-16 17:05:13,0,100,1000,1,2024-10-16 17:05:13,R_2EnjlLWSx3jkmlj,anonymous,EN,1,,0,0,,1,44,2,3,1,1,3,3,3,1,2,1,2,4,4,5,4,2,2,1,3,2,2,4,1|5|2|3|4,4,4,2,2,2,6,5,5,7,5,6,5,6,3|5|2|8|4|7|1|6,4,4,4,3,3,2|1|4|3|5,4,4,2|1,5,5,4,3,3,4,4,7,3,3,1,1,3,5,7,1,3,1,3|2|11|6|7|8|10|4|9|1|5,2,4|1|2|3,1,1,3,3,3,3,Condition1_Eco
2024-10-16 16:52:09,2024-10-16 17:07:23,0,100,913,1,2024-10-16 17:07:24,R_1H03Y9wIUeUlQvR,anonymous,EN,0.8999999761581421,,0,0,,1,38,2,2,1,1,3,1,1,2,2,1,1,5,5,5,5,1,1,5,1,1,4,2,4|1|5|3|2,1,1,1,1,1,1,1,1,1,1,1,1,1,3|4|8|1|2|6|7|5,1,1,1,5,1,3|2|4|1|5,1,1,1|2,5,5,5,2,4,1,1,7,7,5,7,5,7,7,7,7,7,7,6|9|2|7|8|1|10|5|4|3|11,1,3|4|2|1,3,2,1,1,1,3,Condition2_Env
2024-10-16 17:08:17,2024-10-16 17:25:36,0,100,1038,1,2024-10-16 17:25:36,R_3g2ioJqGEMWAip3,anonymous,EN,1,,0,0,,1,48,2,5,1,2,1,1,1,1,2,1,1,5,5,5,5,2,1,5,1,2,5,1,1|3|5|2|4,1,1,1,1,1,7,7,7,6,7,7,7,7,5|2|1|8|7|3|6|4,1,1,1,4,1,4|1|3|2|5,1,1,1|2,5,5,1,3,4,2,3,7,7,7,7,7,7,7,7,7,7,7,10|1|4|9|8|2|6|5|3|7|11,2,2|3|4|1,4,2,3,4,5,3,Condition3_Ctrl
2024-10-17 10:07:43,2024-10-17 10:16:33,0,100,529,1,2024-10-17 10:16:33,R_2WZ6wNvF0kiMvgD,anonymous,EN,1,,0,0,,1,34,2,5,1,4,3,3,3,2,2,3,1,4,3,2,1,4,4,4,1,1,5,1,3|4|5|2|1,4,4,4,4,4,7,7,5,4,2,3,4,3,3|5|6|1|2|4|7|8,1,1,1,1,4,1|4|3|2|5,4,5,1|2,4,3,4,6,6,2,5,7,6,6,5,7,7,7,7,7,7,7,7|10|5|9|6|4|11|3|2|1|8,1,4|2|3|1,3,3,5,2,2,2,Condition2_Env
2024-10-17 15:38:26,2024-10-17 15:49:52,0,100,685,1,2024-10-17 15:49:53,R_1db1DseQqpSXimQ,anonymous,EN,1,,0,0,,1,52,1,7,1,5,5,4,3,1,2,3,2,2,1,1,4,3,5,3,1,1,5,1,5|2|1|3|4,4,5,3,1,1,5,7,4,6,7,6,3,5,5|6|3|7|4|2|1|8,3,2,3,1,3,2|3|4|1|5,3,5,1|2,4,2,2,3,6,1,6,7,7,7,7,7,7,7,7,7,7,7,5|4|7|10|6|11|2|8|3|9|1,1,4|1|2|3,5,4,4,2,3,4,Condition1_Eco
2024-10-17 15:38:56,2024-10-17 15:51:12,0,100,736,1,2024-10-17 15:51:13,R_1NELH30R1Wvuhz6,anonymous,EN,1,,0,0,,1,21,1,2,5,4,4,4,4,2,1,1,1,2,3,3,3,3,5,2,2,3,4,3,3|1|2|5|4,4,4,2,2,1,6,5,6,5,6,6,4,3,6|8|4|7|3|1|5|2,1,1,1,1,1,3|1|2|4|5,4,5,2|1,3,2,1,4,5,2,5,4,1,7,7,4,7,7,4,7,4,7,11|4|5|8|1|6|2|3|9|10|7,2,2|1|3|4,4,3,3,4,4,5,Condition1_Eco
2024-10-18 10:05:30,2024-10-18 10:10:36,0,100,305,1,2024-10-18 10:10:36,R_2bQ0Xoq92ooGbGD,anonymous,EN,1,,0,0,,1,62,1,3,1,4,4,3,4,2,2,3,1,3,3,3,3,3,3,3,1,1,5,1,1|5|3|2|4,5,4,4,1,1,4,4,4,4,4,4,4,4,4|7|5|6|8|1|3|2,2,2,2,2,4,1|4|3|2|5,4,5,1|2,4,3,3,2,2,2,3,5,6,5,6,7,6,6,5,6,6,5,5|4|7|2|9|6|1|11|10|3|8,2,1|2|4|3,3,4,4,4,4,4,Condition3_Ctrl
2024-10-18 15:41:23,2024-10-18 15:51:26,0,100,603,1,2024-10-18 15:51:27,R_AM8yl7RmmrK0KZj,anonymous,EN,0.8999999761581421,,0,0,,1,44,1,8,1,3,3,2,3,1,2,1,1,3,2,5,5,2,1,3,1,1,2,5,5|1|4|2|3,2,1,1,1,1,3,5,4,4,7,4,4,1,1|2|4|5|6|8|3|7,1,1,1,1,4,4|1|2|3|5,1,1,1|2,4,5,4,4,2,2,4,6,4,4,6,5,6,7,6,5,6,4,2|9|8|5|4|1|6|10|7|11|3,1,3|2|1|4,5,3,3,4,4,4,Condition3_Ctrl
2024-10-18 15:40:53,2024-10-18 15:55:13,0,100,859,1,2024-10-18 15:55:13,R_3p56bt3fCy6qN1Y,anonymous,EN,1,,0,0,,1,51,1,2,1,3,3,3,3,1,1,1,1,2,4,2,2,4,5,1,4,2,4,2,1|2|5|3|4,5,5,5,4,2,5,6,7,7,5,3,4,7,6|4|1|5|7|8|2|3,4,5,3,1,5,2|1|3|4|5,5,5,2|1,5,4,4,5,3,2,4,7,4,4,7,5,7,7,7,7,6,5,5|3|4|11|1|8|9|6|7|10|2,1,1|2|3|4,4,4,3,5,5,4,Condition2_Env
2024-10-18 15:34:03,2024-10-18 15:58:34,0,100,1471,1,2024-10-18 15:58:35,R_1OqQLydIZg4s5OO,anonymous,EN,1,,0,0,,1,64,1,8,4,1,2,1,2,1,2,1,1,5,5,5,5,2,2,1,5,1,1,5,4|1|2|3|5,1,1,1,1,1,7,1,7,1,7,1,1,7,8|2|6|1|4|7|3|5,1,1,1,4,1,4|2|3|1|5,1,1,2|1,5,4,3,2,1,1,2,7,7,6,7,4,7,7,7,7,7,6,6|2|5|3|4|10|7|9|8|11|1,4,1|4|2|3,3,3,3,4,3,5,Condition1_Eco
2024-10-17 15:52:13,2024-10-17 15:58:51,0,64,398,0,2024-10-18 15:58:56,R_5aoHdRN8rAnQQ2R,anonymous,EN,1,,0,0,,1,43,2,5,1,4,4,3,4,1,2,2,1,4,4,3,2,3,2,2,2,3,4,2,1|2|5|3|4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condition2_Env
2024-10-18 16:12:56,2024-10-18 16:19:26,0,100,389,1,2024-10-18 16:19:26,R_1GUnu4RHS5BTItH,anonymous,EN,0.5,,0,0,,1,58,1,3,1,5,5,3,4,2,2,1,1,1,2,3,2,2,2,1,1,1,2,2,2|1|3|5|4,3,5,5,5,5,6,4,5,3,6,5,5,5,5|6|8|3|4|2|7|1,3,3,1,1,4,3|1|4|2|5,5,5,1|2,6,6,4,6,6,5,5,7,7,2,7,5,7,1,7,7,7,4,3|11|8|4|1|5|10|6|7|9|2,4,3|4|1|2,5,5,5,5,4,5,Condition3_Ctrl
2024-10-18 16:28:31,2024-10-18 16:36:42,0,100,490,1,2024-10-18 16:36:43,R_1i4gLWKc9AGG4uG,anonymous,EN,1,,0,0,,1,36,2,5,1,4,3,3,4,1,2,3,1,3,1,1,2,5,4,1,1,1,5,1,1|4|3|5|2,5,5,4,4,4,7,7,2,3,2,3,6,6,7|3|2|1|6|4|8|5,1,1,1,1,4,4|2|1|3|5,3,5,2|1,5,2,3,4,3,3,5,7,6,7,6,7,7,7,7,7,7,7,1|2|4|9|10|8|11|6|7|3|5,1,2|4|3|1,5,5,3,4,4,4,Condition2_Env
2024-10-18 16:33:57,2024-10-18 16:52:53,0,100,1135,1,2024-10-18 16:52:53,R_3O6R5lpqY8li7qR,anonymous,EN,1,,0,0,,1,65,2,2,4,2,3,3,3,1,2,1,1,2,4,4,4,4,2,3,4,3,4,4,1|2|4|5|3,4,4,4,4,4,5,5,5,7,6,6,6,5,2|6|8|4|7|1|5|3,1,4,1,1,3,2|3|1|4|5,1,4,2|1,4,4,4,3,4,3,3,5,6,5,6,5,6,6,6,6,6,5,10|11|6|3|1|9|5|4|8|2|7,1,1|3|4|2,2,4,4,4,4,4,Condition1_Eco
2024-10-18 16:39:49,2024-10-18 17:06:46,0,100,1617,1,2024-10-18 17:06:47,R_2sYMEcHExKsznai,anonymous,EN,1,true,98,0,2024-10-18 14:34:19,1,69,2,5,4,4,4,3,3,2,2,1,1,3,2,3,2,2,5,4,1,1,5,1,4|3|5|2|1,4,4,4,4,2,6,7,7,7,6,6,7,6,4|1|8|6|5|2|3|7,2,2,2,2,4,1|3|4|2|5,4,4,2|1,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,4|1|6|5|9|10|3|8|7|11|2,4,3|2|1|4,2,4,4,5,5,5,Condition3_Ctrl
2024-10-18 16:26:22,2024-10-18 17:07:52,0,100,2490,1,2024-10-18 17:07:53,R_1K8VDCCHlJWxUx9,anonymous,EN,1,,0,0,,1,75,1,1,4,4,4,3,3,2,2,1,1,2,4,5,3,4,5,1,2,2,4,2,5|2|1|3|4,5,5,5,3,1,1,7,7,7,7,6,7,5,2|7|4|3|8|6|5|1,3,3,3,1,4,3|4|1|2|5,2,5,1|2,4,4,3,3,2,2,1,3,4,3,4,5,5,3,3,4,4,3,4|3|9|5|6|2|11|8|10|1|7,1,1|4|3|2,2,3,3,5,3,4,Condition2_Env
2024-10-18 17:33:43,2024-10-18 17:48:50,0,100,907,1,2024-10-18 17:48:51,R_3nqm4X7E7GCdj4k,anonymous,EN,1,,0,0,,1,63,1,5,1,2,2,2,2,2,2,3,1,3,4,3,3,3,3,4,1,1,4,1,4|2|5|1|3,4,4,5,3,2,5,5,5,6,6,5,6,6,1|8|7|3|2|6|5|4,3,4,3,3,4,4|1|2|3|5,4,5,2|1,5,3,3,4,4,4,5,7,4,6,7,7,7,4,7,7,7,7,6|1|5|7|2|11|10|4|8|3|9,4,3|4|1|2,5,4,3,5,4,5,Condition1_Eco
2024-10-18 18:54:35,2024-10-18 19:04:04,0,100,569,1,2024-10-18 19:04:05,R_3e9RHhmbHL53pXn,anonymous,EN,0.4000000059604645,,0,0,,1,44,1,8,1,4,4,3,4,1,2,1,1,3,4,4,2,3,3,2,2,3,3,2,5|3|1|4|2,3,3,4,4,4,6,5,6,6,4,4,4,5,6|4|1|7|3|8|2|5,1,1,2,1,1,4|3|1|2|5,4,4,1|2,4,4,3,3,6,1,3,7,4,4,6,6,7,7,6,7,7,4,9|10|11|3|2|1|7|5|8|4|6,1,1|3|2|4,5,4,3,5,5,5,Condition2_Env
2024-10-18 19:10:04,2024-10-18 19:26:52,0,100,1007,1,2024-10-18 19:26:53,R_vPmVCcN0z4rBOJr,anonymous,EN,1,,0,0,,1,50,2,4,1,4,3,1,2,1,2,1,1,5,1,3,5,2,4,4,1,1,5,1,1|2|4|3|5,4,2,1,1,1,7,5,7,2,7,4,1,7,8|2|7|3|1|5|6|4,1,1,1,5,2,2|1|4|3|5,1,2,1|2,5,5,3,5,4,5,4,7,7,7,7,7,7,7,7,7,7,5,11|9|6|7|4|5|3|8|10|1|2,4,4|2|1|3,5,4,5,4,3,5,Condition1_Eco
2024-10-18 19:21:46,2024-10-18 19:35:44,0,100,837,1,2024-10-18 19:35:44,R_XzSw1gJCWo2BKyB,anonymous,EN,1,,0,0,,1,41,2,4,1,4,4,1,3,2,2,1,1,5,5,5,5,1,1,2,1,1,5,1,2|3|1|5|4,1,1,1,1,1,7,7,7,7,7,7,7,7,7|5|8|1|4|2|3|6,1,1,1,4,5,3|2|4|1|5,1,1,2|1,5,5,4,4,4,3,4,7,7,7,7,7,7,7,7,7,7,7,1|10|2|5|6|4|7|9|11|8|3,2,1|3|2|4,4,4,4,5,5,5,Condition3_Ctrl
2024-10-18 19:56:37,2024-10-18 20:09:56,0,100,799,1,2024-10-18 20:09:57,R_2Uf1sxdLZIhWq0G,anonymous,EN,1,,0,0,,1,61,2,8,1,1,1,1,1,2,2,1,1,5,5,5,5,1,1,1,3,3,1,5,3|5|4|1|2,1,1,1,1,1,1,1,7,1,7,1,1,6,2|1|5|8|6|3|4|7,1,1,1,5,5,2|4|3|1|5,1,1,1|2,5,5,4,2,1,1,2,7,6,7,7,4,5,7,7,7,7,7,5|6|10|9|3|11|7|1|4|2|8,2,2|1|4|3,5,1,5,4,3,4,Condition3_Ctrl
2024-10-18 21:16:44,2024-10-18 21:40:34,0,100,1429,1,2024-10-18 21:40:34,R_2Ez7oWn3P7rFKUz,anonymous,EN,0.8999999761581421,,0,75,,1,65,2,8,1,2,3,2,2,1,2,1,1,3,2,5,4,1,2,2,2,3,2,3,5|4|2|3|1,3,3,3,1,1,7,7,7,7,7,1,7,7,3|1|6|4|2|7|8|5,1,1,1,2,1,4|1|3|2|5,1,3,2|1,4,2,3,3,2,3,3,6,5,5,4,6,7,7,6,7,7,2,9|5|3|8|1|7|6|2|4|10|11,1,2|1|4|3,1,4,3,5,4,4,Condition2_Env
2024-10-18 21:57:35,2024-10-18 22:05:35,0,100,479,1,2024-10-18 22:05:35,R_3nIWmQs26SMpJt6,anonymous,EN,1,,0,0,,1,38,2,4,1,4,4,4,4,2,2,1,1,2,2,3,2,3,3,1,1,2,4,1,3|4|2|5|1,5,5,5,5,4,7,7,5,7,7,7,4,7,1|5|7|3|4|6|8|2,1,1,1,1,1,2|4|1|3|5,5,5,1|2,3,3,2,6,6,2,6,7,7,4,7,6,7,7,7,7,7,7,3|10|8|11|1|9|6|2|5|7|4,2,2|4|3|1,4,4,3,5,4,5,Condition1_Eco
2024-10-18 22:00:50,2024-10-18 22:12:20,0,100,690,1,2024-10-18 22:12:21,R_2tx3Nb21NiUeWVv,anonymous,EN,1,,0,0,,1,57,1,2,1,4,4,4,4,1,2,1,1,4,3,3,2,2,4,1,1,1,4,1,3|5|2|1|4,4,4,4,2,2,7,7,7,7,7,7,7,7,1|3|8|2|4|7|5|6,3,1,1,1,1,1|3|2|4|5,5,1,2|1,5,4,6,6,6,2,5,2,5,5,6,7,7,7,5,6,6,6,1|5|10|7|6|3|2|8|4|9|11,1,1|2|4|3,3,3,3,4,5,5,Condition2_Env
2024-10-18 22:17:13,2024-10-18 22:42:15,0,100,1501,1,2024-10-18 22:42:16,R_2bMhNs18t1txcqJ,anonymous,EN,1,,0,0,,1,39,1,3,1,1,1,1,1,1,2,1,1,5,5,5,5,1,1,1,5,1,1,5,3|4|2|1|5,1,1,1,1,1,7,1,7,7,7,7,7,5,5|4|8|3|2|7|6|1,1,1,1,5,1,4|1|2|3|5,1,1,1|2,5,4,3,2,3,2,1,7,7,7,7,6,7,7,7,7,7,7,5|6|8|4|11|2|9|7|10|1|3,2,3|1|4|2,1,1,1,1,4,1,Condition3_Ctrl
2024-10-18 23:51:00,2024-10-19 00:01:30,0,100,629,1,2024-10-19 00:01:32,R_1FsqEWeO4Bw2rib,anonymous,EN,1,,0,75,,1,65,1,8,1,1,1,1,1,2,2,1,1,5,5,5,5,2,4,1,3,1,1,5,3|4|5|2|1,1,1,1,1,1,7,7,7,7,7,7,7,7,1|5|6|7|4|8|3|2,1,1,1,4,3,2|1|4|3|5,1,1,1|2,5,4,5,3,3,1,1,7,6,7,7,7,7,7,6,7,7,6,10|2|11|9|4|6|8|3|7|1|5,1,1|4|2|3,5,3,1,4,4,5,Condition1_Eco
2024-10-19 09:32:43,2024-10-19 09:40:24,0,100,461,1,2024-10-19 09:40:25,R_123kqvD0O3SfzNJ,anonymous,EN,1,,0,0,,1,62,1,3,4,4,5,3,3,1,2,1,1,2,2,2,2,4,5,4,2,2,2,5,5|1|3|2|4,5,5,5,5,5,5,6,6,6,5,5,6,5,4|7|1|8|5|2|6|3,2,1,1,1,4,3|4|2|1|5,2,4,2|1,4,4,4,4,2,2,4,6,6,5,5,6,6,6,5,6,6,6,4|8|3|2|5|7|6|10|11|9|1,4,2|3|4|1,3,3,4,5,4,4,Condition3_Ctrl
2024-10-19 12:28:41,2024-10-19 12:36:36,0,100,475,1,2024-10-19 12:36:37,R_1C2P7YpLIV2HZQ4,anonymous,EN,1,,0,0,,1,60,4,4,7,4,3,3,2,1,2,2,1,5,2,2,5,3,3,2,1,3,3,1,5|4|1|2|3,4,4,4,1,1,7,7,7,7,6,7,7,7,5|1|7|3|4|6|2|8,1,1,1,1,5,2|3|1|4|5,2,5,2|1,6,6,6,6,6,6,6,7,7,7,4,7,4,4,7,7,7,7,2|7|6|10|9|5|4|11|3|1|8,2,4|3|1|2,5,5,5,5,5,5,Condition2_Env
2024-10-18 16:33:55,2024-10-18 16:34:19,0,8,24,0,2024-10-19 16:34:23,R_UEeUnaWw3jtyW2d,anonymous,EN,1,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-20 11:39:18,2024-10-20 11:48:48,0,100,569,1,2024-10-20 11:48:48,R_1Ei0SsqE6B0aGhM,anonymous,EN,1,,0,0,,1,55,2,3,1,4,4,3,3,1,2,1,1,5,4,4,3,3,3,2,1,2,4,1,3|5|1|2|4,4,4,4,4,2,7,7,6,6,4,7,4,7,8|3|6|2|7|1|4|5,1,1,1,2,1,1|4|3|2|5,3,3,1|2,5,4,5,3,3,3,3,6,7,7,6,7,7,7,7,7,7,7,1|10|2|4|7|9|6|11|5|3|8,2,1|2|3|4,2,3,3,5,5,5,Condition1_Eco
2024-10-21 07:57:22,2024-10-21 08:09:28,0,100,725,1,2024-10-21 08:09:28,R_SDYLu5CpsV59KCZ,anonymous,EN,1,,0,0,,1,54,2,3,1,2,2,1,3,2,2,1,1,5,5,4,5,1,2,4,1,1,5,1,1|3|5|2|4,1,1,1,1,1,7,7,7,7,7,7,7,7,5|3|6|4|7|1|2|8,2,1,1,4,3,4|1|2|3|5,1,1,1|2,2,2,3,4,5,4,2,7,7,7,7,7,7,7,7,7,7,7,6|10|9|8|11|1|4|7|5|2|3,2,4|2|1|3,4,5,4,4,4,5,Condition1_Eco
2024-10-21 15:39:47,2024-10-21 15:49:39,0,100,591,1,2024-10-21 15:49:40,R_23W6162hogdeiaY,anonymous,EN,1,,0,0,,1,42,2,4,1,4,4,3,3,2,2,1,1,2,3,3,1,3,5,2,1,4,5,1,5|4|1|3|2,4,5,5,5,4,6,6,5,6,5,4,4,6,2|5|3|6|7|1|8|4,1,2,1,1,4,3|1|4|2|5,4,5,2|1,5,4,4,6,6,6,6,7,4,5,7,7,7,7,7,7,7,7,1|7|3|5|6|10|11|4|9|2|8,4,4|2|3|1,3,2,4,5,5,5,Condition3_Ctrl
2024-10-21 16:24:59,2024-10-21 16:35:28,0,100,629,1,2024-10-21 16:35:29,R_2dL2aKuxA2Pa0VA,anonymous,EN,1,,0,0,,1,66,1,8,7,1,1,1,1,1,2,1,1,5,5,5,5,1,1,3,3,1,4,1,4|1|5|3|2,1,1,1,1,1,7,1,7,7,7,7,1,7,3|1|2|7|5|6|4|8,1,1,1,5,4,2|3|4|1|5,1,1,2|1,5,4,3,4,3,1,3,6,4,7,7,7,7,4,7,7,7,4,5|4|3|10|7|9|2|6|1|11|8,1,3|4|2|1,1,4,5,2,3,3,Condition2_Env
2024-10-20 17:14:27,2024-10-20 17:15:26,0,8,58,0,2024-10-21 17:15:32,R_3MSi0TJNyfRJJwY,anonymous,EN,1,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22 14:28:43,2024-10-22 14:38:49,0,100,606,1,2024-10-22 14:38:50,R_3fpDzMTtvypmeca,anonymous,EN,1,true,97,25,2024-10-17 16:04:56,1,55,1,4,1,3,4,5,5,2,2,3,2,4,2,1,1,4,4,1,2,2,4,1,4|2|3|5|1,5,5,5,5,5,6,6,5,5,4,5,6,5,3|1|2|5|7|6|4|8,4,3,3,1,3,2|3|1|4|5,2,5,2|1,4,3,2,3,2,1,5,5,4,5,4,5,5,4,5,5,6,5,11|9|5|2|4|6|10|1|7|8|3,3,2|3|1|4,5,4,3,5,5,5,Condition3_Ctrl
2024-10-23 16:11:48,2024-10-24 16:23:32,0,100,87104,1,2024-10-24 16:23:33,R_tRqOZY7e0C95hQd,anonymous,EN,1,,0,0,,1,52,1,2,1,4,4,4,4,2,2,1,2,4,4,4,3,3,4,1,1,1,4,2,5|2|1|3|4,5,4,5,5,5,6,6,7,6,7,7,6,6,3|4|1|6|8|2|5|7,3,4,4,2,5,1|2|4|3|5,4,4,2|1,5,4,3,4,6,4,5,7,4,5,5,6,5,7,6,7,7,6,1|4|6|3|2|11|9|10|5|8|7,1,4|3|2|1,4,4,4,5,4,5,Condition2_Env
2024-10-26 13:14:03,2024-10-26 13:21:00,0,100,416,1,2024-10-26 13:21:01,R_3CzhbsfXKR30FP3,anonymous,EN,1,,0,0,,1,21,2,8,5,3,3,3,3,1,2,1,1,4,3,3,4,4,4,4,3,3,5,4,4|2|1|3|5,4,3,1,1,1,6,5,7,6,7,5,6,6,2|3|6|8|5|4|1|7,2,2,2,1,2,1|3|2|4|5,3,4,1|2,5,5,5,5,5,5,5,7,5,7,7,7,7,7,7,7,7,7,9|11|6|5|8|3|10|4|7|1|2,2,1|2|3|4,3,4,3,5,5,5,Condition1_Eco
2024-11-06 07:17:12,2024-11-06 07:28:12,0,100,660,1,2024-11-06 07:28:13,R_0e4Wsjs1pAjJQ2Z,anonymous,EN,1,,0,0,,1,61,1,2,1,2,4,1,2,1,2,1,1,5,5,5,4,1,4,2,2,4,2,5,4|1|2|5|3,1,1,1,1,1,6,5,6,7,6,6,5,6,2|5|3|8|6|1|4|7,1,1,1,2,1,2|1|3|4|5,1,1,2|1,5,4,3,3,3,3,4,5,4,4,4,7,6,4,4,5,6,5,5|7|9|11|4|10|3|8|6|1|2,1,3|1|2|4,2,3,4,5,4,5,Condition2_Env
